namespace,value,timestamp
default,18477056,2021-03-30T09:54:43+02:00
default,18477056,2021-03-30T09:54:44+02:00
default,18477056,2021-03-30T09:54:45+02:00
default,18477056,2021-03-30T09:54:46+02:00
default,18477056,2021-03-30T09:54:47+02:00
default,18477056,2021-03-30T09:54:48+02:00
default,18477056,2021-03-30T09:54:49+02:00
default,18477056,2021-03-30T09:54:50+02:00
default,18477056,2021-03-30T09:54:51+02:00
default,18477056,2021-03-30T09:54:52+02:00
default,18477056,2021-03-30T09:54:53+02:00
default,18477056,2021-03-30T09:54:54+02:00
default,18477056,2021-03-30T09:54:55+02:00
default,18477056,2021-03-30T09:54:56+02:00
default,18477056,2021-03-30T09:54:57+02:00
default,18477056,2021-03-30T09:54:58+02:00
default,18477056,2021-03-30T09:54:59+02:00
default,18477056,2021-03-30T09:55:00+02:00
default,18477056,2021-03-30T09:55:01+02:00
default,18518016,2021-03-30T09:55:02+02:00
default,18518016,2021-03-30T09:55:03+02:00
default,18518016,2021-03-30T09:55:04+02:00
default,18518016,2021-03-30T09:55:05+02:00
default,18518016,2021-03-30T09:55:06+02:00
default,18518016,2021-03-30T09:55:07+02:00
default,18518016,2021-03-30T09:55:08+02:00
default,18518016,2021-03-30T09:55:09+02:00
default,18518016,2021-03-30T09:55:10+02:00
default,18518016,2021-03-30T09:55:11+02:00
default,18518016,2021-03-30T09:55:12+02:00
default,18518016,2021-03-30T09:55:13+02:00
default,63483904,2021-03-30T09:55:14+02:00
default,63483904,2021-03-30T09:55:15+02:00
default,63483904,2021-03-30T09:55:16+02:00
default,63483904,2021-03-30T09:55:17+02:00
default,63483904,2021-03-30T09:55:18+02:00
default,63483904,2021-03-30T09:55:19+02:00
default,63483904,2021-03-30T09:55:20+02:00
default,63483904,2021-03-30T09:55:21+02:00
default,63483904,2021-03-30T09:55:22+02:00
default,63483904,2021-03-30T09:55:23+02:00
default,63483904,2021-03-30T09:55:24+02:00
default,63909888,2021-03-30T09:55:25+02:00
default,63909888,2021-03-30T09:55:26+02:00
default,63909888,2021-03-30T09:55:27+02:00
default,63909888,2021-03-30T09:55:28+02:00
default,63909888,2021-03-30T09:55:29+02:00
default,63909888,2021-03-30T09:55:30+02:00
default,63909888,2021-03-30T09:55:31+02:00
default,63909888,2021-03-30T09:55:32+02:00
default,63909888,2021-03-30T09:55:33+02:00
default,63909888,2021-03-30T09:55:34+02:00
default,63909888,2021-03-30T09:55:35+02:00
