namespace,value,timestamp
default,0.38862614303653664,2021-03-31T17:59:31+02:00
default,0.38862614303653664,2021-03-31T17:59:32+02:00
default,0.38862614303653664,2021-03-31T17:59:33+02:00
default,0.38862614303653664,2021-03-31T17:59:34+02:00
default,0.38862614303653664,2021-03-31T17:59:35+02:00
default,0.38862614303653664,2021-03-31T17:59:36+02:00
default,0.38862614303653664,2021-03-31T17:59:37+02:00
default,0.38862614303653664,2021-03-31T17:59:38+02:00
default,0.38862614303653664,2021-03-31T17:59:39+02:00
default,0.38862614303653664,2021-03-31T17:59:40+02:00
default,0.38862614303653664,2021-03-31T17:59:41+02:00
default,0.38862614303653664,2021-03-31T17:59:42+02:00
default,0.38862614303653664,2021-03-31T17:59:43+02:00
default,0.38862614303653664,2021-03-31T17:59:44+02:00
default,0.38862614303653664,2021-03-31T17:59:45+02:00
default,0.38862614303653664,2021-03-31T17:59:46+02:00
default,0.38862614303653664,2021-03-31T17:59:47+02:00
default,0.38862614303653664,2021-03-31T17:59:48+02:00
default,0.38862614303653664,2021-03-31T17:59:49+02:00
default,0.38862614303653664,2021-03-31T17:59:50+02:00
default,0.38862614303653664,2021-03-31T17:59:51+02:00
default,0.38862614303653664,2021-03-31T17:59:52+02:00
default,0.38862614303653664,2021-03-31T17:59:53+02:00
default,0.38862614303653664,2021-03-31T17:59:54+02:00
default,0.38862614303653664,2021-03-31T17:59:55+02:00
default,0.3888532411694437,2021-03-31T17:59:56+02:00
default,0.3888532411694437,2021-03-31T17:59:57+02:00
default,0.3888532411694437,2021-03-31T17:59:58+02:00
default,0.3888532411694437,2021-03-31T17:59:59+02:00
default,0.3888532411694437,2021-03-31T18:00:00+02:00
default,0.3888532411694437,2021-03-31T18:00:01+02:00
default,0.3888532411694437,2021-03-31T18:00:02+02:00
default,0.3888532411694437,2021-03-31T18:00:03+02:00
default,0.3888532411694437,2021-03-31T18:00:04+02:00
default,0.3888532411694437,2021-03-31T18:00:05+02:00
default,0.3888532411694437,2021-03-31T18:00:06+02:00
default,0.3888532411694437,2021-03-31T18:00:07+02:00
default,0.3888532411694437,2021-03-31T18:00:08+02:00
default,0.3888532411694437,2021-03-31T18:00:09+02:00
default,0.3888532411694437,2021-03-31T18:00:10+02:00
default,0.3888532411694437,2021-03-31T18:00:11+02:00
default,0.3888532411694437,2021-03-31T18:00:12+02:00
default,0.3888532411694437,2021-03-31T18:00:13+02:00
default,0.3888532411694437,2021-03-31T18:00:14+02:00
default,0.3888532411694437,2021-03-31T18:00:15+02:00
default,0.3888532411694437,2021-03-31T18:00:16+02:00
default,0.3888532411694437,2021-03-31T18:00:17+02:00
default,0.3888532411694437,2021-03-31T18:00:18+02:00
default,0.3888532411694437,2021-03-31T18:00:19+02:00
default,0.3888532411694437,2021-03-31T18:00:20+02:00
default,0.3888532411694437,2021-03-31T18:00:21+02:00
default,0.3888532411694437,2021-03-31T18:00:22+02:00
default,0.3888532411694437,2021-03-31T18:00:23+02:00
default,0.3888532411694437,2021-03-31T18:00:24+02:00
default,0.3888532411694437,2021-03-31T18:00:25+02:00
default,0.5411174304485336,2021-03-31T18:00:26+02:00
default,0.5411174304485336,2021-03-31T18:00:27+02:00
default,0.5411174304485336,2021-03-31T18:00:28+02:00
default,0.5411174304485336,2021-03-31T18:00:29+02:00
default,0.5411174304485336,2021-03-31T18:00:30+02:00
default,0.5411174304485336,2021-03-31T18:00:31+02:00
default,0.5411174304485336,2021-03-31T18:00:32+02:00
default,0.5411174304485336,2021-03-31T18:00:33+02:00
default,0.5411174304485336,2021-03-31T18:00:34+02:00
default,0.5411174304485336,2021-03-31T18:00:35+02:00
default,0.5411174304485336,2021-03-31T18:00:36+02:00
default,0.5411174304485336,2021-03-31T18:00:37+02:00
default,0.5411174304485336,2021-03-31T18:00:38+02:00
default,0.5411174304485336,2021-03-31T18:00:39+02:00
default,0.5411174304485336,2021-03-31T18:00:40+02:00
