namespace,value,timestamp
default,0.5477941322367922,2021-03-25T17:12:07+01:00
default,0.5477941322367922,2021-03-25T17:12:08+01:00
default,0.5477941322367922,2021-03-25T17:12:09+01:00
default,0.5477941322367922,2021-03-25T17:12:10+01:00
default,0.5477941322367922,2021-03-25T17:12:11+01:00
default,0.5477941322367922,2021-03-25T17:12:12+01:00
default,0.5477941322367922,2021-03-25T17:12:13+01:00
default,0.5477941322367922,2021-03-25T17:12:14+01:00
default,0.5477941322367922,2021-03-25T17:12:15+01:00
default,0.5477941322367922,2021-03-25T17:12:16+01:00
default,0.5477941322367922,2021-03-25T17:12:17+01:00
default,0.5477941322367922,2021-03-25T17:12:18+01:00
default,0.5477941322367922,2021-03-25T17:12:19+01:00
default,0.5477941322367922,2021-03-25T17:12:20+01:00
default,0.5477941322367922,2021-03-25T17:12:21+01:00
default,0.5477941322367922,2021-03-25T17:12:22+01:00
default,0.5477941322367922,2021-03-25T17:12:23+01:00
default,0.5477941322367922,2021-03-25T17:12:24+01:00
default,0.5477941322367922,2021-03-25T17:12:25+01:00
default,0.5530637838207721,2021-03-25T17:12:26+01:00
default,0.5530637838207721,2021-03-25T17:12:27+01:00
default,0.5530637838207721,2021-03-25T17:12:28+01:00
default,0.5530637838207721,2021-03-25T17:12:29+01:00
default,0.5530637838207721,2021-03-25T17:12:30+01:00
default,0.5530637838207721,2021-03-25T17:12:31+01:00
default,0.5530637838207721,2021-03-25T17:12:32+01:00
default,0.5530637838207721,2021-03-25T17:12:33+01:00
default,0.5530637838207721,2021-03-25T17:12:34+01:00
default,0.5530637838207721,2021-03-25T17:12:35+01:00
default,0.5530637838207721,2021-03-25T17:12:36+01:00
default,0.5530637838207721,2021-03-25T17:12:37+01:00
default,0.5530637838207721,2021-03-25T17:12:38+01:00
default,0.5530637838207721,2021-03-25T17:12:39+01:00
default,0.5530637838207721,2021-03-25T17:12:40+01:00
default,0.5530637838207721,2021-03-25T17:12:41+01:00
default,0.5530637838207721,2021-03-25T17:12:42+01:00
default,0.5530637838207721,2021-03-25T17:12:43+01:00
default,0.5530637838207721,2021-03-25T17:12:44+01:00
default,0.5530637838207721,2021-03-25T17:12:45+01:00
default,0.5530637838207721,2021-03-25T17:12:46+01:00
default,0.5530637838207721,2021-03-25T17:12:47+01:00
default,0.5530637838207721,2021-03-25T17:12:48+01:00
default,0.5530637838207721,2021-03-25T17:12:49+01:00
default,0.5530637838207721,2021-03-25T17:12:50+01:00
default,0.5530637838207721,2021-03-25T17:12:51+01:00
default,0.5530637838207721,2021-03-25T17:12:52+01:00
default,0.5530637838207721,2021-03-25T17:12:53+01:00
default,0.5530637838207721,2021-03-25T17:12:54+01:00
default,0.5530637838207721,2021-03-25T17:12:55+01:00
default,0.5470104328909358,2021-03-25T17:12:56+01:00
default,0.5470104328909358,2021-03-25T17:12:57+01:00
default,0.5470104328909358,2021-03-25T17:12:58+01:00
default,0.5470104328909358,2021-03-25T17:12:59+01:00
default,0.5470104328909358,2021-03-25T17:13:00+01:00
default,0.5470104328909358,2021-03-25T17:13:01+01:00
default,0.5470104328909358,2021-03-25T17:13:02+01:00
default,0.5470104328909358,2021-03-25T17:13:03+01:00
default,0.5470104328909358,2021-03-25T17:13:04+01:00
default,0.5470104328909358,2021-03-25T17:13:05+01:00
default,0.5470104328909358,2021-03-25T17:13:06+01:00
default,0.5470104328909358,2021-03-25T17:13:07+01:00
default,0.5470104328909358,2021-03-25T17:13:08+01:00
default,0.5470104328909358,2021-03-25T17:13:09+01:00
default,0.5470104328909358,2021-03-25T17:13:10+01:00
default,0.5470104328909358,2021-03-25T17:13:11+01:00
default,0.5470104328909358,2021-03-25T17:13:12+01:00
default,0.5470104328909358,2021-03-25T17:13:13+01:00
default,0.5470104328909358,2021-03-25T17:13:14+01:00
default,0.5470104328909358,2021-03-25T17:13:15+01:00
default,0.5470104328909358,2021-03-25T17:13:16+01:00
default,0.5470104328909358,2021-03-25T17:13:17+01:00
default,0.5470104328909358,2021-03-25T17:13:18+01:00
default,0.5470104328909358,2021-03-25T17:13:19+01:00
default,0.5470104328909358,2021-03-25T17:13:20+01:00
default,0.5470104328909358,2021-03-25T17:13:21+01:00
default,0.5470104328909358,2021-03-25T17:13:22+01:00
default,0.5470104328909358,2021-03-25T17:13:23+01:00
default,0.5470104328909358,2021-03-25T17:13:24+01:00
default,0.5470104328909358,2021-03-25T17:13:25+01:00
default,0.5611310252596313,2021-03-25T17:13:26+01:00
default,0.5611310252596313,2021-03-25T17:13:27+01:00
default,0.5611310252596313,2021-03-25T17:13:28+01:00
default,0.5611310252596313,2021-03-25T17:13:29+01:00
default,0.5611310252596313,2021-03-25T17:13:30+01:00
default,0.5611310252596313,2021-03-25T17:13:31+01:00
default,0.5611310252596313,2021-03-25T17:13:32+01:00
default,0.5611310252596313,2021-03-25T17:13:33+01:00
default,0.5611310252596313,2021-03-25T17:13:34+01:00
default,0.5611310252596313,2021-03-25T17:13:35+01:00
default,0.5611310252596313,2021-03-25T17:13:36+01:00
default,0.5611310252596313,2021-03-25T17:13:37+01:00
default,0.5611310252596313,2021-03-25T17:13:38+01:00
default,0.5611310252596313,2021-03-25T17:13:39+01:00
default,0.5611310252596313,2021-03-25T17:13:40+01:00
default,0.5611310252596313,2021-03-25T17:13:41+01:00
default,0.5611310252596313,2021-03-25T17:13:42+01:00
default,0.5611310252596313,2021-03-25T17:13:43+01:00
default,0.5611310252596313,2021-03-25T17:13:44+01:00
default,0.5611310252596313,2021-03-25T17:13:45+01:00
default,0.5611310252596313,2021-03-25T17:13:46+01:00
default,0.5611310252596313,2021-03-25T17:13:47+01:00
default,0.5611310252596313,2021-03-25T17:13:48+01:00
default,0.5611310252596313,2021-03-25T17:13:49+01:00
default,0.5611310252596313,2021-03-25T17:13:50+01:00
default,0.5611310252596313,2021-03-25T17:13:51+01:00
default,0.5611310252596313,2021-03-25T17:13:52+01:00
default,0.5611310252596313,2021-03-25T17:13:53+01:00
default,0.5611310252596313,2021-03-25T17:13:54+01:00
default,0.5611310252596313,2021-03-25T17:13:55+01:00
default,0.5573255437174569,2021-03-25T17:13:56+01:00
default,0.5573255437174569,2021-03-25T17:13:57+01:00
default,0.5573255437174569,2021-03-25T17:13:58+01:00
default,0.5573255437174569,2021-03-25T17:13:59+01:00
default,0.5573255437174569,2021-03-25T17:14:00+01:00
default,0.5573255437174569,2021-03-25T17:14:01+01:00
default,0.5573255437174569,2021-03-25T17:14:02+01:00
default,0.5573255437174569,2021-03-25T17:14:03+01:00
default,0.5573255437174569,2021-03-25T17:14:04+01:00
default,0.5573255437174569,2021-03-25T17:14:05+01:00
default,0.5573255437174569,2021-03-25T17:14:06+01:00
default,0.5573255437174569,2021-03-25T17:14:07+01:00
default,0.5573255437174569,2021-03-25T17:14:08+01:00
default,0.5573255437174569,2021-03-25T17:14:09+01:00
default,0.5573255437174569,2021-03-25T17:14:10+01:00
default,0.5573255437174569,2021-03-25T17:14:11+01:00
default,0.5573255437174569,2021-03-25T17:14:12+01:00
default,0.5573255437174569,2021-03-25T17:14:13+01:00
default,0.5573255437174569,2021-03-25T17:14:14+01:00
default,0.5573255437174569,2021-03-25T17:14:15+01:00
default,0.5573255437174569,2021-03-25T17:14:16+01:00
default,0.5573255437174569,2021-03-25T17:14:17+01:00
default,0.5573255437174569,2021-03-25T17:14:18+01:00
default,0.5573255437174569,2021-03-25T17:14:19+01:00
default,0.5573255437174569,2021-03-25T17:14:20+01:00
default,0.5573255437174569,2021-03-25T17:14:21+01:00
default,0.5573255437174569,2021-03-25T17:14:22+01:00
default,0.5573255437174569,2021-03-25T17:14:23+01:00
default,0.5573255437174569,2021-03-25T17:14:24+01:00
default,0.5573255437174569,2021-03-25T17:14:25+01:00
default,0.5718338490175146,2021-03-25T17:14:26+01:00
default,0.5718338490175146,2021-03-25T17:14:27+01:00
default,0.5718338490175146,2021-03-25T17:14:28+01:00
default,0.5718338490175146,2021-03-25T17:14:29+01:00
default,0.5718338490175146,2021-03-25T17:14:30+01:00
default,0.5718338490175146,2021-03-25T17:14:31+01:00
default,0.5718338490175146,2021-03-25T17:14:32+01:00
default,0.5718338490175146,2021-03-25T17:14:33+01:00
default,0.5718338490175146,2021-03-25T17:14:34+01:00
default,0.5718338490175146,2021-03-25T17:14:35+01:00
default,0.5718338490175146,2021-03-25T17:14:36+01:00
default,0.5718338490175146,2021-03-25T17:14:37+01:00
default,0.5718338490175146,2021-03-25T17:14:38+01:00
default,0.5718338490175146,2021-03-25T17:14:39+01:00
default,0.5718338490175146,2021-03-25T17:14:40+01:00
default,0.5718338490175146,2021-03-25T17:14:41+01:00
default,0.5718338490175146,2021-03-25T17:14:42+01:00
default,0.5718338490175146,2021-03-25T17:14:43+01:00
default,0.5718338490175146,2021-03-25T17:14:44+01:00
default,0.5718338490175146,2021-03-25T17:14:45+01:00
default,0.5718338490175146,2021-03-25T17:14:46+01:00
default,0.5718338490175146,2021-03-25T17:14:47+01:00
default,0.5718338490175146,2021-03-25T17:14:48+01:00
default,0.5718338490175146,2021-03-25T17:14:49+01:00
default,0.5718338490175146,2021-03-25T17:14:50+01:00
default,0.5718338490175146,2021-03-25T17:14:51+01:00
default,0.5718338490175146,2021-03-25T17:14:52+01:00
default,0.5718338490175146,2021-03-25T17:14:53+01:00
default,0.5718338490175146,2021-03-25T17:14:54+01:00
default,0.5718338490175146,2021-03-25T17:14:55+01:00
default,0.5613374416107193,2021-03-25T17:14:56+01:00
default,0.5613374416107193,2021-03-25T17:14:57+01:00
default,0.5613374416107193,2021-03-25T17:14:58+01:00
default,0.5613374416107193,2021-03-25T17:14:59+01:00
default,0.5613374416107193,2021-03-25T17:15:00+01:00
default,0.5613374416107193,2021-03-25T17:15:01+01:00
default,0.5613374416107193,2021-03-25T17:15:02+01:00
default,0.5613374416107193,2021-03-25T17:15:03+01:00
default,0.5613374416107193,2021-03-25T17:15:04+01:00
default,0.5613374416107193,2021-03-25T17:15:05+01:00
default,0.5613374416107193,2021-03-25T17:15:06+01:00
default,0.5613374416107193,2021-03-25T17:15:07+01:00
default,0.5613374416107193,2021-03-25T17:15:08+01:00
default,0.5613374416107193,2021-03-25T17:15:09+01:00
default,0.5613374416107193,2021-03-25T17:15:10+01:00
default,0.5613374416107193,2021-03-25T17:15:11+01:00
default,0.5613374416107193,2021-03-25T17:15:12+01:00
default,0.5613374416107193,2021-03-25T17:15:13+01:00
default,0.5613374416107193,2021-03-25T17:15:14+01:00
default,0.5613374416107193,2021-03-25T17:15:15+01:00
default,0.5613374416107193,2021-03-25T17:15:16+01:00
default,0.5613374416107193,2021-03-25T17:15:17+01:00
default,0.5613374416107193,2021-03-25T17:15:18+01:00
default,0.5613374416107193,2021-03-25T17:15:19+01:00

